State_Name,Crop_Type,Crop,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons
assam,whole year,tapioca,50,50,50,5.46,2169.32,23.73636363636364,185.0,786.0
assam,whole year,sweetpotato,90,20,120,4.82,2169.32,23.73636363636364,260.0,653.0
assam,whole year,potato,180,60,90,4.92,2169.32,23.73636363636364,8646.0,21425.0
assam,whole year,onion,120,60,65,6.1,2169.32,23.73636363636364,361.0,903.0
assam,whole year,banana,100,75,50,6.42,2169.32,23.73636363636364,550.0,7095.0
assam,summer,rice,80,40,40,5.4,497.88,25.03333333333333,11996.0,17922.0
assam,rabi,wheat,60,30,30,7.0,127.68,20.8,4160.0,3844.0
assam,rabi,rapeseed,50,40,20,4.86,127.68,20.8,12373.0,4083.0
assam,rabi,moong,20,40,20,5.36,127.68,20.8,650.0,337.0
assam,kharif,sesamum,30,15,30,6.46,1543.76,27.33333333333333,762.0,470.0
assam,kharif,maize,80,40,20,5.68,1543.76,27.33333333333333,233.0,146.0
assam,kharif,jute,80,40,40,5.46,1543.76,27.33333333333333,5042.0,65602.0
assam,kharif,rice,80,40,40,5.32,1543.76,27.33333333333333,21750.0,14532.0
assam,rabi,rice,80,40,40,5.68,127.68,20.8,55274.0,74903.0
assam,whole year,turmeric,25,60,100,5.0,2169.32,23.73636363636364,304.0,168.0
assam,whole year,tapioca,50,50,50,5.38,2169.32,23.73636363636364,66.0,264.0
assam,whole year,sweetpotato,90,20,120,5.12,2169.32,23.73636363636364,160.0,529.0
assam,whole year,potato,180,60,90,4.86,2169.32,23.73636363636364,2565.0,13856.0
assam,whole year,onion,120,60,65,6.06,2169.32,23.73636363636364,16.0,34.0
assam,whole year,banana,100,75,50,6.38,2169.32,23.73636363636364,1879.0,25773.0
assam,whole year,arecanut,100,40,140,5.96,2169.32,23.73636363636364,2152.0,1074.0
assam,rabi,rapeseed,50,40,20,4.92,127.68,20.8,8145.0,4018.0
assam,whole year,onion,120,60,65,6.18,2169.32,23.73636363636364,85.0,214.0
assam,whole year,banana,100,75,50,6.44,2169.32,23.73636363636364,1858.0,24663.0
assam,whole year,arecanut,100,40,140,5.82,2169.32,23.73636363636364,3532.0,2884.0
assam,whole year,potato,180,60,90,4.82,2169.32,23.73636363636364,4090.0,31466.0
assam,whole year,onion,120,60,65,6.02,2169.32,23.73636363636364,842.0,1769.0
assam,whole year,banana,100,75,50,6.44,2169.32,23.73636363636364,2790.0,41365.0
assam,whole year,arecanut,100,40,140,6.02,2169.32,23.73636363636364,5026.0,6622.0
assam,summer,rice,80,40,40,5.48,497.88,25.03333333333333,51349.0,108538.0
assam,rabi,wheat,60,30,30,6.4,127.68,20.8,3627.0,3940.0
assam,rabi,rapeseed,50,40,20,4.84,127.68,20.8,16172.0,8722.0
assam,rabi,moong,20,40,20,5.48,127.68,20.8,757.0,307.0
assam,kharif,sesamum,30,15,30,6.58,1543.76,27.33333333333333,1182.0,518.0
assam,kharif,maize,80,40,20,5.54,1543.76,27.33333333333333,485.0,322.0
assam,kharif,jute,80,40,40,5.58,1543.76,27.33333333333333,7744.0,98315.0
assam,kharif,rice,80,40,40,5.44,1543.76,27.33333333333333,26300.0,24868.0
assam,rabi,rice,80,40,40,5.46,127.68,20.8,22000.0,26611.0
assam,whole year,turmeric,25,60,100,5.0,2169.32,23.73636363636364,170.0,136.0
assam,whole year,tapioca,50,50,50,5.66,2169.32,23.73636363636364,20.0,97.0
assam,whole year,sweetpotato,90,20,120,4.96,2169.32,23.73636363636364,230.0,741.0
assam,whole year,potato,180,60,90,5.14,2169.32,23.73636363636364,500.0,2664.0
assam,whole year,onion,120,60,65,5.88,2169.32,23.73636363636364,325.0,861.0
assam,whole year,arecanut,100,40,140,5.92,2169.32,23.73636363636364,1398.0,1460.0
assam,summer,rice,80,40,40,5.48,497.88,25.03333333333333,29500.0,59000.0
assam,rabi,wheat,60,30,30,7.0,127.68,20.8,2000.0,1760.0
assam,rabi,rapeseed,50,40,20,4.86,127.68,20.8,3700.0,1262.0
assam,rabi,moong,20,40,20,5.56,127.68,20.8,550.0,105.0
assam,whole year,sweetpotato,90,20,120,5.0,2169.32,23.73636363636364,327.0,1028.0
assam,whole year,tapioca,50,50,50,5.54,2169.32,23.73636363636364,21.0,78.0
assam,whole year,turmeric,25,60,100,4.82,2169.32,23.73636363636364,1302.0,834.0
assam,rabi,rice,80,40,40,5.38,127.68,20.8,136033.0,205340.0
assam,summer,rice,80,40,40,5.56,497.88,25.03333333333333,78.0,139.0
assam,rabi,wheat,60,30,30,6.12,127.68,20.8,31.0,33.0
assam,rabi,rapeseed,50,40,20,5.1,127.68,20.8,882.0,561.0
assam,rabi,moong,20,40,20,5.6,127.68,20.8,38.0,14.0
assam,kharif,sesamum,30,15,30,6.38,1543.76,27.33333333333333,41.0,12.0
assam,kharif,maize,80,40,20,5.42,1543.76,27.33333333333333,98.0,68.0
assam,kharif,jute,80,40,40,5.52,1543.76,27.33333333333333,42.0,429.0
assam,kharif,rice,80,40,40,5.44,1543.76,27.33333333333333,719.0,1224.0
assam,rabi,rice,80,40,40,5.54,127.68,20.8,57959.0,79926.0
assam,whole year,turmeric,25,60,100,4.82,2169.32,23.73636363636364,395.0,365.0
assam,whole year,tapioca,50,50,50,5.5,2169.32,23.73636363636364,203.0,1431.0
assam,kharif,maize,80,40,20,5.32,1543.76,27.33333333333333,26.0,14.0
assam,whole year,sweetpotato,90,20,120,5.0,2169.32,23.73636363636364,64.0,360.0
assam,whole year,onion,120,60,65,6.0,2169.32,23.73636363636364,167.0,167.0
assam,whole year,banana,100,75,50,6.36,2169.32,23.73636363636364,1440.0,21083.0
assam,whole year,arecanut,100,40,140,5.96,2169.32,23.73636363636364,3950.0,4114.0
assam,summer,rice,80,40,40,5.34,497.88,25.03333333333333,10012.0,14217.0
assam,rabi,wheat,60,30,30,6.1,127.68,20.8,556.0,950.0
assam,rabi,rapeseed,50,40,20,5.16,127.68,20.8,6213.0,3510.0
assam,rabi,moong,20,40,20,5.46,127.68,20.8,173.0,74.0
assam,kharif,sesamum,30,15,30,6.4,1543.76,27.33333333333333,339.0,177.0
assam,kharif,maize,80,40,20,5.56,1543.76,27.33333333333333,167.0,125.0
assam,kharif,jute,80,40,40,5.56,1543.76,27.33333333333333,1046.0,8908.0
assam,kharif,rice,80,40,40,5.66,1543.76,27.33333333333333,13285.0,10824.0
assam,whole year,potato,180,60,90,4.88,2169.32,23.73636363636364,2347.0,12331.0
assam,kharif,jute,80,40,40,5.46,1543.76,27.33333333333333,145.0,1479.0
assam,kharif,rice,80,40,40,5.5,1543.76,27.33333333333333,4775.0,3786.0
assam,rabi,rice,80,40,40,5.6,127.68,20.8,39000.0,75562.0
assam,whole year,banana,100,75,50,6.6,2169.32,23.73636363636364,2662.0,32313.0
assam,whole year,onion,120,60,65,6.16,2169.32,23.73636363636364,174.0,566.0
assam,whole year,potato,180,60,90,4.92,2169.32,23.73636363636364,1912.0,8359.0
assam,whole year,sweetpotato,90,20,120,4.86,2169.32,23.73636363636364,195.0,1024.0
assam,whole year,turmeric,25,60,100,4.84,2169.32,23.73636363636364,294.0,599.0
assam,rabi,rice,80,40,40,5.34,127.68,20.8,89689.0,151116.0
assam,kharif,rice,80,40,40,5.34,1543.76,27.33333333333333,15038.0,13303.0
assam,kharif,jute,80,40,40,5.42,1543.76,27.33333333333333,1209.0,11714.0
assam,kharif,maize,80,40,20,5.64,1543.76,27.33333333333333,442.0,269.0
assam,kharif,sesamum,30,15,30,6.54,1543.76,27.33333333333333,389.0,176.0
assam,rabi,moong,20,40,20,5.62,127.68,20.8,94.0,39.0
assam,rabi,rapeseed,50,40,20,4.88,127.68,20.8,10257.0,4985.0
assam,rabi,wheat,60,30,30,6.1,127.68,20.8,1814.0,2053.0
assam,summer,rice,80,40,40,5.54,497.88,25.03333333333333,3757.0,7578.0
assam,whole year,arecanut,100,40,140,5.86,2169.32,23.73636363636364,2008.0,1541.0
assam,whole year,banana,100,75,50,6.34,2169.32,23.73636363636364,525.0,6347.0
assam,whole year,onion,120,60,65,6.1,2169.32,23.73636363636364,140.0,280.0
assam,whole year,potato,180,60,90,5.0,2169.32,23.73636363636364,2214.0,14376.0
assam,whole year,sweetpotato,90,20,120,4.9,2169.32,23.73636363636364,139.0,417.0
assam,whole year,tapioca,50,50,50,5.46,2169.32,23.73636363636364,310.0,1313.0
assam,whole year,turmeric,25,60,100,4.94,2169.32,23.73636363636364,331.0,194.0
assam,rabi,rice,80,40,40,5.68,127.68,20.8,32687.0,42532.0
assam,kharif,rice,80,40,40,5.62,1543.76,27.33333333333333,19861.0,22279.0
assam,whole year,arecanut,100,40,140,5.86,2169.32,23.73636363636364,4545.0,1037.0
assam,kharif,jute,80,40,40,5.36,1543.76,27.33333333333333,3082.0,19982.0
assam,summer,rice,80,40,40,5.58,497.88,25.03333333333333,7819.0,8100.0
assam,rabi,rapeseed,50,40,20,5.12,127.68,20.8,1929.0,1101.0
assam,rabi,rice,80,40,40,5.32,127.68,20.8,50173.0,51355.0
assam,kharif,rice,80,40,40,5.54,1543.76,27.33333333333333,23189.0,16774.0
assam,kharif,jute,80,40,40,5.42,1543.76,27.33333333333333,2156.0,22362.0
assam,kharif,maize,80,40,20,5.4,1543.76,27.33333333333333,147.0,89.0
assam,kharif,sesamum,30,15,30,6.54,1543.76,27.33333333333333,427.0,215.0
assam,rabi,moong,20,40,20,5.32,127.68,20.8,201.0,82.0
assam,rabi,rapeseed,50,40,20,4.88,127.68,20.8,6765.0,4558.0
assam,rabi,wheat,60,30,30,6.11,127.68,20.8,4748.0,5678.0
assam,summer,rice,80,40,40,5.56,497.88,25.03333333333333,7818.0,12188.0
assam,whole year,arecanut,100,40,140,5.96,2169.32,23.73636363636364,1738.0,1588.0
assam,whole year,banana,100,75,50,6.6,2169.32,23.73636363636364,631.0,7629.0
assam,whole year,onion,120,60,65,5.88,2169.32,23.73636363636364,268.0,536.0
assam,whole year,potato,180,60,90,5.02,2169.32,23.73636363636364,1813.0,15067.0
assam,whole year,sweetpotato,90,20,120,4.96,2169.32,23.73636363636364,222.0,666.0
assam,whole year,tapioca,50,50,50,5.36,2169.32,23.73636363636364,101.0,429.0
assam,whole year,turmeric,25,60,100,4.82,2169.32,23.73636363636364,313.0,182.0
assam,rabi,rice,80,40,40,5.64,127.68,20.8,32545.0,31246.0
assam,kharif,rice,80,40,40,5.58,1543.76,27.33333333333333,4070.0,6344.0
assam,kharif,cotton,120,40,20,5.52,1543.76,27.33333333333333,100.0,38.0
assam,kharif,jute,80,40,40,5.32,1543.76,27.33333333333333,49.0,474.0
assam,kharif,maize,80,40,20,5.38,1543.76,27.33333333333333,105.0,52.0
assam,kharif,sesamum,30,15,30,6.64,1543.76,27.33333333333333,200.0,92.0
assam,rabi,moong,20,40,20,5.36,127.68,20.8,38.0,19.0
assam,rabi,wheat,60,30,30,6.4,127.68,20.8,93.0,105.0
assam,kharif,maize,80,40,20,5.6,1543.76,27.33333333333333,274.0,165.0
assam,kharif,sesamum,30,15,30,6.42,1543.76,27.33333333333333,351.0,217.0
assam,rabi,moong,20,40,20,5.46,127.68,20.8,240.0,122.0
assam,kharif,jute,80,40,40,5.6,1543.76,27.33333333333333,10049.0,87318.0
assam,kharif,maize,80,40,20,5.36,1543.76,27.33333333333333,110.0,66.0
assam,kharif,sesamum,30,15,30,6.5,1543.76,27.33333333333333,1119.0,560.0
assam,rabi,moong,20,40,20,5.48,127.68,20.8,125.0,68.0
assam,rabi,rapeseed,50,40,20,5.1,127.68,20.8,8332.0,3954.0
assam,rabi,wheat,60,30,30,6.8,127.68,20.8,7130.0,8917.0
assam,summer,rice,80,40,40,5.46,497.88,25.03333333333333,37514.0,111806.0
assam,whole year,arecanut,100,40,140,5.92,2169.32,23.73636363636364,1315.0,1138.0
assam,whole year,banana,100,75,50,6.36,2169.32,23.73636363636364,921.0,14085.0
assam,whole year,onion,120,60,65,6.14,2169.32,23.73636363636364,722.0,1877.0
assam,whole year,potato,180,60,90,4.86,2169.32,23.73636363636364,4058.0,42324.0
assam,whole year,sweetpotato,90,20,120,4.98,2169.32,23.73636363636364,2043.0,8581.0
assam,whole year,tapioca,50,50,50,5.54,2169.32,23.73636363636364,83.0,263.0
assam,whole year,turmeric,25,60,100,4.98,2169.32,23.73636363636364,405.0,304.0
assam,rabi,rice,80,40,40,5.68,127.68,20.8,33278.0,30927.0
assam,kharif,rice,80,40,40,5.42,1543.76,27.33333333333333,575.0,745.0
assam,kharif,jute,80,40,40,5.38,1543.76,27.33333333333333,18.0,174.0
assam,kharif,sesamum,30,15,30,6.5,1543.76,27.33333333333333,40.0,19.0
assam,rabi,moong,20,40,20,5.32,127.68,20.8,20.0,9.0
assam,rabi,rapeseed,50,40,20,4.82,127.68,20.8,578.0,339.0
assam,rabi,wheat,60,30,30,6.9,127.68,20.8,86.0,65.0
assam,summer,rice,80,40,40,5.6,497.88,25.03333333333333,54.0,109.0
assam,whole year,arecanut,100,40,140,5.86,2169.32,23.73636363636364,982.0,1461.0
assam,kharif,rice,80,40,40,5.58,1543.76,27.33333333333333,18171.0,8264.0
assam,rabi,rice,80,40,40,5.48,127.68,20.8,65130.0,83114.0
assam,whole year,turmeric,25,60,100,5.12,2169.32,23.73636363636364,259.0,171.0
assam,whole year,tapioca,50,50,50,5.58,2169.32,23.73636363636364,29.0,88.0
assam,rabi,rapeseed,50,40,20,4.86,127.68,20.8,10958.0,3704.0
assam,rabi,wheat,60,30,30,6.4,127.68,20.8,1438.0,1766.0
assam,summer,rice,80,40,40,5.4,497.88,25.03333333333333,4452.0,9153.0
assam,whole year,arecanut,100,40,140,5.82,2169.32,23.73636363636364,1781.0,2005.0
assam,whole year,banana,100,75,50,6.38,2169.32,23.73636363636364,257.0,3341.0
assam,whole year,onion,120,60,65,5.88,2169.32,23.73636363636364,295.0,738.0
assam,whole year,potato,180,60,90,5.08,2169.32,23.73636363636364,2740.0,24408.0
assam,whole year,sweetpotato,90,20,120,5.0,2169.32,23.73636363636364,206.0,515.0
assam,whole year,tapioca,50,50,50,5.42,2169.32,23.73636363636364,34.0,132.0
assam,whole year,turmeric,25,60,100,4.88,2169.32,23.73636363636364,240.0,145.0
assam,rabi,rice,80,40,40,5.54,127.68,20.8,26025.0,36479.0
assam,whole year,turmeric,25,60,100,4.9,2169.32,23.73636363636364,815.0,652.0
assam,kharif,rice,80,40,40,5.48,1543.76,27.33333333333333,9174.0,6822.0
assam,kharif,maize,80,40,20,5.68,1543.76,27.33333333333333,494.0,444.0
assam,kharif,sesamum,30,15,30,6.52,1543.76,27.33333333333333,116.0,60.0
assam,rabi,moong,20,40,20,5.64,127.68,20.8,71.0,37.0
assam,rabi,rapeseed,50,40,20,5.08,127.68,20.8,11140.0,3667.0
assam,rabi,wheat,60,30,30,6.11,127.68,20.8,555.0,196.0
assam,summer,rice,80,40,40,5.46,497.88,25.03333333333333,3446.0,3573.0
assam,whole year,arecanut,100,40,140,5.94,2169.32,23.73636363636364,1420.0,1434.0
assam,whole year,banana,100,75,50,6.46,2169.32,23.73636363636364,1005.0,15749.0
assam,whole year,onion,120,60,65,5.88,2169.32,23.73636363636364,100.0,263.0
assam,whole year,potato,180,60,90,4.82,2169.32,23.73636363636364,4340.0,21018.0
assam,whole year,sweetpotato,90,20,120,5.06,2169.32,23.73636363636364,106.0,326.0
assam,kharif,jute,80,40,40,5.48,1543.76,27.33333333333333,91.0,881.0
assam,kharif,cardamom,96,43,27,5.74,406.05,27.85,17200.0,1297.0
assam,whole year,tapioca,50,50,50,5.38,2169.32,23.73636363636364,28.0,140.0
assam,whole year,potato,180,60,90,5.06,2169.32,23.73636363636364,7256.0,37566.0
assam,rabi,rice,80,40,40,5.6,127.68,20.8,46268.0,66766.0
assam,whole year,turmeric,25,60,100,5.0,2169.32,23.73636363636364,231.0,118.0
assam,whole year,tapioca,50,50,50,5.58,2169.32,23.73636363636364,145.0,649.0
assam,whole year,sweetpotato,90,20,120,5.02,2169.32,23.73636363636364,340.0,1108.0
assam,whole year,potato,180,60,90,4.94,2169.32,23.73636363636364,880.0,5424.0
assam,whole year,onion,120,60,65,6.02,2169.32,23.73636363636364,230.0,456.0
assam,whole year,banana,100,75,50,6.44,2169.32,23.73636363636364,2127.0,33054.0
assam,whole year,arecanut,100,40,140,6.06,2169.32,23.73636363636364,3077.0,4028.0
assam,summer,rice,80,40,40,5.4,497.88,25.03333333333333,15714.0,33927.0
assam,rabi,wheat,60,30,30,6.9,127.68,20.8,2820.0,3745.0
assam,rabi,rapeseed,50,40,20,5.1,127.68,20.8,3256.0,1228.0
assam,rabi,moong,20,40,20,5.42,127.68,20.8,200.0,85.0
assam,kharif,sesamum,30,15,30,6.5,1543.76,27.33333333333333,450.0,169.0
assam,kharif,maize,80,40,20,5.36,1543.76,27.33333333333333,132.0,77.0
assam,kharif,jute,80,40,40,5.68,1543.76,27.33333333333333,2371.0,23460.0
assam,kharif,rice,80,40,40,5.38,1543.76,27.33333333333333,15714.0,17937.0
assam,rabi,rice,80,40,40,5.42,127.68,20.8,8255.0,15945.0
assam,whole year,turmeric,25,60,100,5.14,2169.32,23.73636363636364,254.0,137.0
assam,whole year,sweetpotato,90,20,120,5.02,2169.32,23.73636363636364,46.0,221.0
assam,whole year,potato,180,60,90,4.84,2169.32,23.73636363636364,250.0,1270.0
assam,whole year,onion,120,60,65,5.94,2169.32,23.73636363636364,29.0,47.0
assam,whole year,banana,100,75,50,6.62,2169.32,23.73636363636364,605.0,8773.0
assam,whole year,arecanut,100,40,140,6.1,2169.32,23.73636363636364,387.0,357.0
assam,kharif,rice,80,40,40,5.5,1543.76,27.33333333333333,2433.0,4349.0
assam,summer,rice,80,40,40,5.38,497.88,25.03333333333333,19.0,34.0
assam,kharif,cotton,120,40,20,5.62,1543.76,27.33333333333333,15.0,7.0
assam,kharif,maize,80,40,20,5.5,1543.76,27.33333333333333,110.0,58.0
assam,whole year,tapioca,50,50,50,5.36,2169.32,23.73636363636364,3.0,13.0
assam,whole year,sweetpotato,90,20,120,5.14,2169.32,23.73636363636364,60.0,192.0
assam,whole year,potato,180,60,90,4.86,2169.32,23.73636363636364,950.0,3726.0
assam,whole year,banana,100,75,50,6.68,2169.32,23.73636363636364,1250.0,15515.0
assam,whole year,arecanut,100,40,140,5.9,2169.32,23.73636363636364,2695.0,1118.0
assam,summer,rice,80,40,40,5.48,497.88,25.03333333333333,1800.0,3204.0
assam,rabi,rapeseed,50,40,20,5.0,127.68,20.8,800.0,282.0
assam,kharif,maize,80,40,20,5.46,1543.76,27.33333333333333,1.0,1.0
assam,kharif,jute,80,40,40,5.52,1543.76,27.33333333333333,25.0,255.0
assam,kharif,rice,80,40,40,5.48,1543.76,27.33333333333333,6000.0,12457.0
assam,rabi,rice,80,40,40,5.46,127.68,20.8,74250.0,143902.0
assam,whole year,turmeric,25,60,100,4.9,2169.32,23.73636363636364,370.0,112.0
assam,whole year,tapioca,50,50,50,5.54,2169.32,23.73636363636364,10.0,40.0
assam,whole year,sweetpotato,90,20,120,5.12,2169.32,23.73636363636364,110.0,276.0
assam,whole year,potato,180,60,90,4.9,2169.32,23.73636363636364,1648.0,13702.0
assam,whole year,onion,120,60,65,6.18,2169.32,23.73636363636364,159.0,513.0
assam,whole year,banana,100,75,50,6.44,2169.32,23.73636363636364,2695.0,37324.0
assam,whole year,arecanut,100,40,140,5.96,2169.32,23.73636363636364,5080.0,4060.0
assam,summer,rice,80,40,40,5.34,497.88,25.03333333333333,3645.0,7814.0
assam,rabi,wheat,60,30,30,6.5,127.68,20.8,1320.0,1249.0
assam,rabi,rapeseed,50,40,20,4.86,127.68,20.8,3195.0,1985.0
assam,rabi,moong,20,40,20,5.5,127.68,20.8,183.0,67.0
assam,kharif,sesamum,30,15,30,6.6,1543.76,27.33333333333333,148.0,59.0
assam,kharif,jute,80,40,40,5.46,1543.76,27.33333333333333,700.0,7712.0
assam,rabi,wheat,60,30,30,6.1,127.68,20.8,47.0,51.0
assam,rabi,rapeseed,50,40,20,5.1,127.68,20.8,2335.0,813.0
assam,kharif,sesamum,30,15,30,6.42,1543.76,27.33333333333333,533.0,330.0
assam,rabi,moong,20,40,20,5.32,127.68,20.8,322.0,137.0
assam,rabi,rapeseed,50,40,20,5.02,127.68,20.8,10758.0,5228.0
assam,rabi,wheat,60,30,30,6.6,127.68,20.8,2853.0,3230.0
assam,summer,rice,80,40,40,5.66,497.88,25.03333333333333,12737.0,25691.0
assam,whole year,arecanut,100,40,140,5.94,2169.32,23.73636363636364,4136.0,3174.0
assam,whole year,banana,100,75,50,6.36,2169.32,23.73636363636364,2131.0,31200.0
assam,whole year,onion,120,60,65,5.94,2169.32,23.73636363636364,252.0,252.0
assam,whole year,potato,180,60,90,5.16,2169.32,23.73636363636364,4763.0,30926.0
assam,whole year,sweetpotato,90,20,120,5.16,2169.32,23.73636363636364,299.0,1683.0
assam,whole year,tapioca,50,50,50,5.36,2169.32,23.73636363636364,197.0,1389.0
assam,whole year,turmeric,25,60,100,5.0,2169.32,23.73636363636364,576.0,533.0
assam,rabi,rice,80,40,40,5.42,127.68,20.8,52195.0,67915.0
assam,kharif,rice,80,40,40,5.56,1543.76,27.33333333333333,46504.0,29973.0
assam,kharif,jute,80,40,40,5.48,1543.76,27.33333333333333,6294.0,63576.0
assam,kharif,maize,80,40,20,5.54,1543.76,27.33333333333333,42.0,27.0
assam,kharif,sesamum,30,15,30,6.58,1543.76,27.33333333333333,797.0,478.0
assam,rabi,moong,20,40,20,5.32,127.68,20.8,841.0,403.0
assam,rabi,rapeseed,50,40,20,5.14,127.68,20.8,18508.0,8561.0
assam,rabi,wheat,60,30,30,6.3,127.68,20.8,8788.0,9497.0
assam,summer,rice,80,40,40,5.5,497.88,25.03333333333333,15213.0,32963.0
assam,whole year,arecanut,100,40,140,5.86,2169.32,23.73636363636364,3740.0,2420.0
assam,whole year,banana,100,75,50,6.38,2169.32,23.73636363636364,2451.0,36888.0
assam,whole year,onion,120,60,65,5.96,2169.32,23.73636363636364,395.0,593.0
assam,kharif,sesamum,30,15,30,6.38,1543.76,27.33333333333333,471.0,246.0
assam,kharif,maize,80,40,20,5.52,1543.76,27.33333333333333,210.0,158.0
assam,kharif,jute,80,40,40,5.54,1543.76,27.33333333333333,1478.0,14320.0
assam,kharif,rice,80,40,40,5.54,1543.76,27.33333333333333,26235.0,23208.0
assam,kharif,maize,80,40,20,5.56,1543.76,27.33333333333333,1535.0,1151.0
assam,kharif,jute,80,40,40,5.58,1543.76,27.33333333333333,51.0,520.0
assam,kharif,cotton,120,40,20,5.56,1543.76,27.33333333333333,242.0,114.0
assam,kharif,rice,80,40,40,5.32,1543.76,27.33333333333333,6214.0,8530.0
assam,rabi,rice,80,40,40,5.34,127.68,20.8,79228.0,126425.0
assam,whole year,turmeric,25,60,100,4.86,2169.32,23.73636363636364,131.0,75.0
assam,whole year,tapioca,50,50,50,5.52,2169.32,23.73636363636364,14.0,57.0
assam,whole year,sweetpotato,90,20,120,5.1,2169.32,23.73636363636364,113.0,247.0
assam,whole year,potato,180,60,90,4.96,2169.32,23.73636363636364,680.0,4119.0
assam,whole year,onion,120,60,65,6.02,2169.32,23.73636363636364,62.0,105.0
assam,whole year,banana,100,75,50,6.52,2169.32,23.73636363636364,1184.0,15564.0
assam,whole year,sweetpotato,90,20,120,4.88,2169.32,23.73636363636364,626.0,1565.0
assam,whole year,arecanut,100,40,140,5.9,2169.32,23.73636363636364,2137.0,2081.0
assam,rabi,wheat,60,30,30,6.5,127.68,20.8,57.0,61.0
assam,rabi,rapeseed,50,40,20,4.84,127.68,20.8,670.0,366.0
assam,rabi,moong,20,40,20,5.34,127.68,20.8,13.0,6.0
assam,kharif,sesamum,30,15,30,6.38,1543.76,27.33333333333333,47.0,16.0
assam,kharif,maize,80,40,20,5.42,1543.76,27.33333333333333,150.0,80.0
assam,kharif,jute,80,40,40,5.34,1543.76,27.33333333333333,26.0,265.0
assam,kharif,rice,80,40,40,5.34,1543.76,27.33333333333333,373.0,437.0
assam,rabi,rice,80,40,40,5.44,127.68,20.8,35593.0,44141.0
assam,whole year,turmeric,25,60,100,4.82,2169.32,23.73636363636364,388.0,291.0
assam,whole year,tapioca,50,50,50,5.68,2169.32,23.73636363636364,110.0,350.0
assam,whole year,sweetpotato,90,20,120,4.98,2169.32,23.73636363636364,2167.0,9101.0
assam,summer,rice,80,40,40,5.56,497.88,25.03333333333333,185.0,329.0
assam,kharif,banana,52,58,32,5.47,619.33,24.71,5511.0,4409.0
assam,kharif,radish,41,58,26,6.59,544.21,28.07,10002.0,4671.0
assam,kharif,sunflower,89,22,30,5.71,405.12,24.84,17628.0,9463.0
assam,whole year,potato,180,60,90,4.9,2169.32,23.73636363636364,190.0,1732.0
assam,whole year,onion,120,60,65,6.14,2169.32,23.73636363636364,20.0,28.0
assam,whole year,banana,100,75,50,6.6,2169.32,23.73636363636364,525.0,7613.0
assam,whole year,arecanut,100,40,140,5.82,2169.32,23.73636363636364,380.0,262.0
assam,summer,rice,80,40,40,5.32,497.88,25.03333333333333,36.0,80.0
assam,rabi,wheat,60,30,30,6.1,127.68,20.8,58.0,74.0
assam,rabi,rapeseed,50,40,20,4.96,127.68,20.8,2180.0,606.0
assam,kharif,sesamum,30,15,30,6.42,1543.76,27.33333333333333,500.0,272.0
assam,kharif,maize,80,40,20,5.68,1543.76,27.33333333333333,1430.0,1073.0
assam,kharif,jute,80,40,40,5.58,1543.76,27.33333333333333,101.0,901.0
assam,kharif,cotton,120,40,20,5.6,1543.76,27.33333333333333,345.0,162.0
assam,kharif,rice,80,40,40,5.38,1543.76,27.33333333333333,5646.0,6945.0
assam,rabi,rice,80,40,40,5.56,127.68,20.8,77358.0,121536.0
assam,whole year,turmeric,25,60,100,5.08,2169.32,23.73636363636364,331.0,189.0
assam,whole year,tapioca,50,50,50,5.46,2169.32,23.73636363636364,22.0,90.0
assam,whole year,sweetpotato,90,20,120,4.92,2169.32,23.73636363636364,134.0,293.0
assam,whole year,potato,180,60,90,5.04,2169.32,23.73636363636364,2781.0,24067.0
assam,whole year,banana,100,75,50,6.6,2169.32,23.73636363636364,517.0,6796.0
assam,whole year,arecanut,100,40,140,5.92,2169.32,23.73636363636364,3550.0,2354.0
assam,summer,rice,80,40,40,5.66,497.88,25.03333333333333,446.0,990.0
assam,rabi,wheat,60,30,30,6.12,127.68,20.8,1882.0,2533.0
assam,rabi,rapeseed,50,40,20,5.02,127.68,20.8,12281.0,3905.0
assam,kharif,sesamum,30,15,30,6.6,1543.76,27.33333333333333,295.0,157.0
assam,whole year,sweetpotato,90,20,120,4.9,2169.32,23.73636363636364,39.0,191.0
assam,kharif,maize,80,40,20,5.52,1543.76,27.33333333333333,483.0,258.0
assam,whole year,tapioca,50,50,50,5.56,2169.32,23.73636363636364,60.0,300.0
assam,rabi,rice,80,40,40,5.4,127.68,20.8,8147.0,15320.0
assam,whole year,banana,100,75,50,6.4,2169.32,23.73636363636364,2234.0,30966.0
assam,whole year,arecanut,100,40,140,5.92,2169.32,23.73636363636364,4729.0,3106.0
assam,summer,rice,80,40,40,5.36,497.88,25.03333333333333,1778.0,3945.0
assam,rabi,wheat,60,30,30,6.6,127.68,20.8,1499.0,1169.0
assam,rabi,rapeseed,50,40,20,5.1,127.68,20.8,7702.0,4603.0
assam,kharif,sesamum,30,15,30,6.66,1543.76,27.33333333333333,168.0,75.0
assam,kharif,maize,80,40,20,5.56,1543.76,27.33333333333333,254.0,137.0
assam,kharif,jute,80,40,40,5.5,1543.76,27.33333333333333,905.0,9447.0
assam,kharif,rice,80,40,40,5.56,1543.76,27.33333333333333,6595.0,7653.0
assam,rabi,rice,80,40,40,5.62,127.68,20.8,41124.0,54644.0
